"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","GPU Speed Of Light Throughput","SM Frequency","Mhz","438.57",
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","3,206,221",
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","GPU Speed Of Light Throughput","Memory Throughput","%","97.06",
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","GPU Speed Of Light Throughput","Duration","ms","7.31",
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","29.59",
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","GPU Speed Of Light Throughput","L2 Cache Throughput","%","97.06",
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","GPU Speed Of Light Throughput","SM Active Cycles","cycle","3,065,549.38",
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","39.57",
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","SpeedOfLight","","","","SOLBottleneck","INF","The kernel is utilizing greater than 80.0% of the available compute or memory performance of the device. To further improve performance, work will likely need to be shifted from the most utilized to another unit. Start by analyzing L2 in the Memory Workload Analysis section.","",""
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","Compute Workload Analysis","Executed Ipc Active","inst/cycle","0.46",
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","Compute Workload Analysis","Executed Ipc Elapsed","inst/cycle","0.46",
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","Compute Workload Analysis","Issue Slots Busy","%","11.53",
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","Compute Workload Analysis","Issued Ipc Active","inst/cycle","0.46",
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","Compute Workload Analysis","SM Busy","%","39.65",
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","ComputeWorkloadAnalysis","","","","HighPipeUtilization","INF","Tensor is the highest-utilized pipeline (39.6%) based on active cycles, taking into account the rates of its different instructions. It is the logical aggregation of individual tensor pipelines. It's dominated by its Tensor (FP) sub-pipeline. It is well-utilized, but should not be a bottleneck.","",""
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","Memory Workload Analysis","Mem Busy","%","49.55",
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","Memory Workload Analysis","Max Bandwidth","%","97.06",
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","Memory Workload Analysis","L1/TEX Hit Rate","%","0",
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","Memory Workload Analysis","L2 Compression Success Rate","%","0",
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","Memory Workload Analysis","L2 Compression Ratio","","0",
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","Memory Workload Analysis","L2 Hit Rate","%","0.86",
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","Memory Workload Analysis","Mem Pipes Busy","%","10.78",
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","Scheduler Statistics","One or More Eligible","%","11.54",
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","Scheduler Statistics","Issued Warp Per Scheduler","","0.12",
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","Scheduler Statistics","No Eligible","%","88.46",
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","Scheduler Statistics","Active Warps Per Scheduler","warp","2.98",
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","Scheduler Statistics","Eligible Warps Per Scheduler","warp","0.13",
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","SchedulerStats","","","","IssueSlotUtilization","OPT","Every scheduler is capable of issuing one instruction per cycle, but for this kernel each scheduler only issues an instruction every 8.7 cycles. This might leave hardware resources underutilized and may lead to less optimal performance. Out of the maximum of 12 warps per scheduler, this kernel allocates an average of 2.98 active warps per scheduler, but only an average of 0.13 warps were eligible per cycle. Eligible warps are the subset of active warps that are ready to issue their next instruction. Every cycle with no eligible warp results in no instruction being issued and the issue slot remains unused. To increase the number of eligible warps, avoid possible load imbalances due to highly different execution durations per warp. Reducing stalls indicated on the Warp State Statistics and Source Counters sections can help, too.","local","2.936"
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","Warp State Statistics","Warp Cycles Per Issued Instruction","cycle","25.80",
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","Warp State Statistics","Warp Cycles Per Executed Instruction","cycle","25.80",
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","Warp State Statistics","Avg. Active Threads Per Warp","","32",
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","Warp State Statistics","Avg. Not Predicated Off Threads Per Warp","","31.63",
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","WarpStateStats","","","","CPIStall","WRN","The optional metric smsp__pcsamp_sample_count could not be found. Collecting it as an additional metric could enable the rule to provide more guidance.","",""
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","WarpStateStats","","","","CPIStall","OPT","On average, each warp of this kernel spends 19.5 cycles being stalled waiting for a scoreboard dependency on a L1TEX (local, global, surface, texture) operation. Find the instruction producing the data being waited upon to identify the culprit. To reduce the number of cycles waiting on L1TEX data accesses verify the memory access patterns are optimal for the target architecture, attempt to increase cache hit rates by increasing data locality (coalescing), or by changing the cache configuration. Consider moving frequently used data to shared memory. This stall type represents about 75.4% of the total average of 25.8 cycles between issuing two instructions.","global","2.936"
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","WarpStateStats","","","","CPIStall","INF","Check the Warp Stall Sampling (All Samples) table for the top stall locations in your source based on sampling data. The Kernel Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-reference) provides more details on each stall reason.","",""
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","Occupancy","Block Limit SM","block","16",
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","Occupancy","Block Limit Registers","block","6",
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","Occupancy","Block Limit Shared Mem","block","6",
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","Occupancy","Block Limit Warps","block","24",
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","Occupancy","Theoretical Active Warps per SM","warp","12",
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","Occupancy","Theoretical Occupancy","%","25",
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","Occupancy","Achieved Occupancy","%","24.78",
"0","710452","python3.10","127.0.0.1","trt_ampere_h16816gemm_128x64_ldg8_nn_v1","1","7","(64, 1, 1)","(1187, 1, 1)","0","8.7","Occupancy","Achieved Active Warps Per SM","warp","11.89",
